,Date,Open,High,Low,Close,Adj Close,Volume,Compound,Neutral,Positive,Negative
25,2001-02-16,65.58840942382812,66.43167114257812,64.98497772216797,65.36405944824219,51.052978515625,81979234,-0.05240540540540541,0.7281351351351351,0.1351891891891892,0.13667567567567568
26,2001-02-19,65.44915771484375,66.07579803466797,64.75289154052734,65.8127670288086,51.403446197509766,41141631,-0.02425666666666666,0.7559666666666668,0.1247,0.1193
27,2001-02-21,65.45689392089844,65.73540496826172,63.76264572143555,64.07209777832031,50.043888092041016,50993799,0.03342682926829269,0.8295365853658537,0.09526829268292682,0.07524390243902439
28,2001-02-22,63.90189743041992,64.83025360107422,63.22110366821289,64.15719604492188,50.11035919189453,50329509,-0.024123913043478263,0.7757826086956522,0.11610869565217392,0.10810869565217392
29,2001-02-23,64.21908569335938,65.07781219482422,63.37582778930664,63.63886260986328,49.70551681518555,49943194,0.034751470588235286,0.7666764705882353,0.13285294117647056,0.10047058823529412
30,2001-02-26,63.46866226196289,63.88642501831055,62.39331817626953,62.85749435424805,49.09523010253906,40210405,-0.09434358974358972,0.8035897435897434,0.06925641025641026,0.12717948717948716
31,2001-02-27,63.0509033203125,63.32167434692383,61.47269821166992,62.21538162231445,48.59370040893555,36261764,-0.04078928571428571,0.8112857142857143,0.08560714285714287,0.10310714285714286
32,2001-02-28,62.19990921020508,64.98497772216797,61.991031646728516,64.07209777832031,50.043888092041016,71413412,-0.054081132075471695,0.7719811320754717,0.11154716981132075,0.11649056603773586
33,2001-03-01,64.36607360839844,69.00785827636719,64.36607360839844,67.80099487304688,52.95637130737305,103004136,0.09680857142857144,0.8218000000000001,0.134,0.04422857142857143
34,2001-03-02,68.07950592041016,69.781494140625,64.23455810546875,64.8457260131836,50.648136138916016,86709799,0.0,1.0,0.0,0.0
35,2001-03-05,65.06234741210938,65.75861358642578,62.27727127075195,63.22883987426758,49.38526153564453,61010290,0.4767,0.392,0.608,0.0
36,2001-03-09,63.60791778564453,63.60791778564453,61.681575775146484,63.360355377197266,49.48797607421875,25377081,0.0,1.0,0.0,0.0
37,2001-03-13,62.052921295166016,64.75289154052734,58.08419418334961,60.049217224121094,46.901798248291016,34027849,-0.1531,0.556,0.0,0.444
38,2001-03-14,60.18846893310547,62.648616790771484,59.5927734375,61.79762268066406,48.267398834228516,21796258,-0.012186046511627911,0.823720930232558,0.09309302325581395,0.0831860465116279
39,2001-03-15,60.807376861572266,62.114810943603516,60.049217224121094,61.464962005615234,48.007572174072266,16055838,-0.019440740740740738,0.8674629629629629,0.06068518518518519,0.07185185185185185
40,2001-03-16,60.962100982666016,61.7744140625,58.656681060791016,59.41484069824219,46.40631866455078,20703081,0.0,1.0,0.0,0.0
41,2001-03-19,58.950660705566406,60.03374481201172,58.11513900756836,59.1827507019043,46.225040435791016,14598747,-0.028707317073170733,0.7855365853658537,0.09082926829268294,0.12365853658536587
42,2001-03-20,59.41484069824219,59.5308837890625,57.32603454589844,57.767005920410156,45.119266510009766,11775417,0.003575438596491226,0.80840350877193,0.09682456140350877,0.09475438596491227
43,2001-03-21,58.25439453125,62.39331817626953,56.51372528076172,62.09160232543945,48.49701690673828,21470211,-0.06649756097560976,0.8093170731707318,0.07295121951219513,0.11773170731707316
44,2001-03-22,62.71824264526367,63.25204849243164,60.497920989990234,60.869266510009766,47.54229736328125,18537442,-0.02345142857142857,0.7611428571428571,0.11171428571428572,0.1271428571428571
45,2001-03-23,60.962100982666016,61.991031646728516,57.913997650146484,58.7263069152832,45.86853790283203,22901287,0.05615333333333333,0.77756,0.14348,0.07896
46,2001-03-26,58.795936584472656,59.8171272277832,58.1925048828125,59.44578552246094,46.43049240112305,11450378,0.044122,0.78938,0.13338,0.07726000000000001
47,2001-03-27,59.26011276245117,61.023990631103516,59.05896759033203,60.45150375366211,47.21600341796875,18974491,-0.06331666666666666,0.8596666666666667,0.057027777777777774,0.08330555555555556
48,2001-03-28,61.116825103759766,62.66408920288086,60.900211334228516,62.19990921020508,48.58160400390625,17239872,-0.03017333333333333,0.7561777777777776,0.11911111111111111,0.12471111111111109
49,2001-03-29,62.083866119384766,62.79560470581055,60.962100982666016,61.34117889404297,47.910892486572266,24644044,-0.04039777777777778,0.8382666666666667,0.07624444444444445,0.08548888888888889
50,2001-03-30,60.97757339477539,61.379859924316406,59.82486343383789,60.27356719970703,47.0770263671875,15875616,-0.01558260869565217,0.7866739130434782,0.10358695652173912,0.1097391304347826
51,2001-04-04,58.81914520263672,59.987327575683594,58.52516555786133,59.27558517456055,46.29754638671875,9381976,0.019594594594594603,0.8606486486486487,0.08854054054054056,0.050810810810810805
52,2001-04-05,59.27558517456055,59.27558517456055,59.27558517456055,59.27558517456055,46.29754638671875,0,-0.03508863636363636,0.7007500000000001,0.13538636363636367,0.1638409090909091
53,2001-04-06,59.26011276245117,60.79963684082031,58.950660705566406,59.221431732177734,46.2552604675293,7544167,0.023487179487179485,0.8332051282051284,0.10669230769230771,0.06012820512820513
54,2001-04-09,58.826881408691406,59.3684196472168,54.42491912841797,55.27591323852539,43.173587799072266,31620971,0.028513636363636363,0.8271136363636363,0.10186363636363635,0.07104545454545455
55,2001-04-10,54.95872497558594,54.95872497558594,50.48714065551758,50.84300994873047,39.71123504638672,23619705,-0.044381818181818175,0.8326363636363635,0.07152272727272728,0.09584090909090909
56,2001-04-11,51.059627532958984,52.22780990600586,47.446773529052734,50.169952392578125,39.1855354309082,36725183,-0.053628947368421054,0.8682631578947368,0.054894736842105274,0.0768421052631579
57,2001-04-12,49.20291519165039,49.20291519165039,45.19550704956055,46.00782012939453,35.93468475341797,42009551,0.03783125,0.8627499999999999,0.092625,0.044625
58,2001-04-13,46.00782012939453,46.00782012939453,46.00782012939453,46.00782012939453,35.93468475341797,0,-0.03751481481481482,0.8382222222222221,0.07885185185185185,0.08292592592592592
59,2001-04-16,45.27286911010742,48.429283142089844,44.870582580566406,47.67885971069336,37.2398567199707,29141170,0.012044444444444434,0.7439166666666667,0.1493888888888889,0.10666666666666666
60,2001-04-17,47.50092697143555,49.79087448120117,47.34619903564453,48.76968002319336,38.09184646606445,25542263,0.0009357142857142897,0.8780357142857144,0.06828571428571428,0.05367857142857143
61,2001-04-18,48.584007263183594,51.04415512084961,46.882022857666016,50.62639236450195,39.54204559326172,42489987,0.03300540540540541,0.8061891891891892,0.10948648648648647,0.08424324324324324
62,2001-04-19,51.0518913269043,58.57931900024414,51.0518913269043,57.209991455078125,44.6842155456543,68751703,0.10597058823529411,0.8316764705882352,0.13985294117647057,0.028470588235294116
63,2001-04-20,57.23320007324219,58.006832122802734,54.6338005065918,55.523475646972656,43.36693572998047,37236706,-0.008618181818181817,0.7888787878787878,0.09984848484848485,0.11127272727272727
64,2001-04-23,54.92778015136719,56.227481842041016,54.27019500732422,54.78852844238281,42.792903900146484,21045460,-0.0615219512195122,0.8510243902439023,0.06070731707317074,0.08826829268292682
65,2001-04-24,54.339820861816406,54.61832809448242,53.303157806396484,54.06904983520508,42.230953216552734,17229809,-0.03233333333333334,0.8666111111111111,0.07283333333333333,0.06055555555555556
66,2001-04-25,54.15414810180664,56.16558837890625,53.84469985961914,55.492530822753906,43.3427734375,32062137,0.03217999999999999,0.85225,0.099525,0.048225000000000004
67,2001-04-26,55.77103805541992,56.614295959472656,54.432655334472656,54.904571533203125,43.7126350402832,32977535,0.13293333333333332,0.8112142857142857,0.15928571428571428,0.029500000000000002
68,2001-04-27,54.308876037597656,54.308876037597656,51.4619140625,53.43467330932617,42.54236602783203,33400392,0.05497500000000001,0.7935555555555555,0.12083333333333332,0.08563888888888889
69,2001-05-01,52.99370574951172,52.99370574951172,52.99370574951172,52.99370574951172,42.1912956237793,0,-0.06309024390243903,0.7172195121951219,0.12043902439024391,0.16234146341463415
70,2001-05-02,52.91633987426758,53.61260986328125,52.01892852783203,52.9627571105957,42.16665267944336,14624089,-0.053639534883720925,0.724139534883721,0.12258139534883719,0.15327906976744188
71,2001-05-03,52.76161575317383,53.96847915649414,52.552734375,53.218055725097656,42.36990737915039,15124715,0.1517205882352941,0.756235294117647,0.19126470588235292,0.0525
72,2001-05-04,53.094276428222656,53.535247802734375,52.76161575317383,53.17937469482422,42.339111328125,8120069,0.07219374999999999,0.8100937500000001,0.12612500000000001,0.06378125000000001
73,2001-05-07,53.071067810058594,53.751861572265625,52.537261962890625,52.74614334106445,41.99419403076172,7268164,-0.05322093023255814,0.7627906976744185,0.09446511627906976,0.1427674418604651
74,2001-05-08,52.68425369262695,53.87564468383789,52.6146240234375,53.550716400146484,42.63475799560547,14217952,-0.010010526315789478,0.8003157894736842,0.10307894736842105,0.09663157894736843
75,2001-05-09,53.689971923828125,55.36101531982422,53.62034606933594,54.42491912841797,43.33075714111328,28754274,0.011891176470588245,0.8066470588235295,0.10761764705882353,0.08573529411764706
76,2001-05-10,54.4481315612793,55.19081497192383,54.246986389160156,54.95098876953125,43.74959182739258,14090598,0.0020941176470588214,0.7526470588235294,0.1331764705882353,0.11420588235294117
77,2001-05-11,55.15213394165039,55.902557373046875,54.7962646484375,54.98193359375,43.774227142333984,14416761,-0.029509302325581393,0.7799767441860466,0.09746511627906979,0.12258139534883723
78,2001-05-14,54.92778015136719,56.01860046386719,54.873626708984375,55.670467376708984,44.322410583496094,11481672,0.050003225806451605,0.7678064516129031,0.1375967741935484,0.09461290322580646
79,2001-05-15,55.23723220825195,57.62001419067383,53.8679084777832,57.37245559692383,45.677459716796875,30047158,0.08256875,0.81171875,0.1185,0.06975
80,2001-05-16,57.650962829589844,57.99135971069336,56.498252868652344,56.77676010131836,45.20319366455078,21439182,-0.09296874999999999,0.8524375,0.0319375,0.115625
81,2001-05-17,57.07847213745117,59.577301025390625,57.07847213745117,59.190486907958984,47.12489700317383,37483225,-0.02896046511627907,0.7972558139534884,0.08904651162790699,0.11365116279069769
82,2001-05-18,59.52314758300781,59.546356201171875,57.712852478027344,57.99909591674805,46.176361083984375,19502146,-0.030056140350877194,0.8683508771929823,0.05216666666666666,0.0794561403508772
83,2001-05-22,58.46327209472656,59.02802276611328,58.130611419677734,58.40138244628906,46.49665069580078,13619275,-0.046782170542635663,0.7965348837209303,0.09310852713178294,0.11035658914728683
84,2001-05-25,60.95436477661133,61.53458786010742,60.50565719604492,60.89247512817383,48.479942321777344,27566304,0.0772,0.606,0.394,0.0
85,2001-05-28,60.962100982666016,62.1844367980957,60.962100982666016,61.70478439331055,49.12666320800781,16841516,-0.0534891891891892,0.8376216216216217,0.0670972972972973,0.0952864864864865
86,2001-05-29,61.7357292175293,62.96580505371094,61.42627716064453,62.416526794433594,49.69332504272461,19757494,-0.009873412698412702,0.7858492063492063,0.10842063492063493,0.10572619047619047
87,2001-05-30,62.81881332397461,62.9271240234375,60.3354606628418,60.58302307128906,48.23357009887695,25244136,-0.007416208791208789,0.8147609890109889,0.09159615384615383,0.09364835164835163
88,2001-06-01,60.8460578918457,61.00078201293945,58.501953125,58.834617614746094,46.8415641784668,19880537,-0.26335,0.7705,0.0,0.2295
89,2001-06-04,59.10538864135742,59.252376556396484,57.442081451416016,57.98362350463867,46.16404724121094,14366654,0.0,1.0,0.0,0.0
90,2001-06-05,57.674171447753906,58.455535888671875,57.32603454589844,57.705116271972656,45.94231033325195,13089358,0.25,0.0,0.6,0.4
91,2001-06-07,56.78449630737305,56.854122161865234,55.260440826416016,56.351261138916016,44.86443328857422,24322818,0.0,1.0,0.0,0.0
92,2001-06-20,51.83325958251953,54.308876037597656,51.83325958251953,53.3573112487793,42.480777740478516,12042483,-0.07637287449392713,0.7924493927125505,0.07046963562753038,0.13708502024291497
93,2001-06-21,53.34183883666992,54.223777770996094,52.60688781738281,52.7770881652832,42.01882553100586,21798119,-0.03685416666666667,0.7517083333333333,0.118375,0.12991666666666668
94,2001-06-22,52.91633987426758,53.194847106933594,52.01892852783203,52.978233337402344,42.17897033691406,14392803,-0.06957254901960783,0.7734901960784314,0.0869607843137255,0.13954901960784316
95,2001-06-25,52.7151985168457,53.08654022216797,51.918357849121094,52.831241607666016,42.06193923950195,11410650,0.019835384615384612,0.841276923076923,0.08401538461538462,0.07470769230769231
96,2001-06-26,52.68425369262695,53.97621536254883,52.45216369628906,53.659027099609375,42.72098922729492,13108172,0.04760204081632653,0.7999387755102041,0.11540816326530613,0.08459183673469386
97,2001-06-27,53.535247802734375,55.68593978881836,53.040122985839844,55.407432556152344,44.11298370361328,20458067,-0.07930493827160492,0.8249753086419752,0.061555555555555565,0.11348148148148149
98,2001-06-28,55.39196014404297,56.69939422607422,55.15987014770508,56.057281494140625,44.63037872314453,17788131,-0.05005760869565217,0.8010108695652174,0.07819565217391306,0.12079347826086956
99,2001-06-29,56.088226318359375,57.78247833251953,55.71688461303711,57.01658248901367,45.394126892089844,12434802,-0.057672463768115946,0.8007681159420291,0.07544927536231884,0.123768115942029
100,2001-07-02,57.37245559692383,61.116825103759766,54.5100212097168,55.492530822753906,44.180747985839844,6512926,0.02755000000000002,0.771,0.11425,0.11475
101,2001-07-03,54.09225845336914,54.46360397338867,50.13127136230469,50.966793060302734,40.577552795410156,30366244,-0.07947142857142857,0.6084285714285713,0.20414285714285713,0.18757142857142858
102,2001-07-05,51.36907958984375,52.04987335205078,50.757911682128906,51.33039855957031,40.86703872680664,12961804,-0.18408888888888886,0.7303333333333333,0.06422222222222222,0.20544444444444443
103,2001-07-06,50.13127136230469,50.95132064819336,49.667091369628906,50.39430618286133,40.12175750732422,7915507,-0.05666666666666667,0.9615,0.0,0.0385
104,2001-07-09,50.13127136230469,51.059627532958984,48.908935546875,50.62639236450195,40.30653381347656,16572376,-0.001818947368421055,0.8162526315789475,0.09822105263157895,0.08551578947368421
105,2001-07-10,51.291717529296875,51.817787170410156,50.5954475402832,51.63211441040039,41.10725402832031,11525621,-0.054096774193548386,0.827532258064516,0.06672580645161291,0.10570967741935483
106,2001-07-11,51.36907958984375,52.72293472290039,50.92037582397461,52.08081817626953,41.46448516845703,7391084,-0.08122647058823527,0.8202941176470588,0.05385294117647059,0.12585294117647058
107,2001-07-12,52.37480163574219,53.02465057373047,52.17365646362305,52.63783264160156,41.90796661376953,8065559,-0.03673,0.83955,0.06605,0.0944
108,2001-07-13,52.87765884399414,54.27019500732422,51.415496826171875,53.225791931152344,42.376060485839844,13189871,-0.03238220858895705,0.8109325153374233,0.08414110429447853,0.10492024539877301
109,2001-07-16,52.43669128417969,52.91633987426758,51.059627532958984,51.36907958984375,40.89783477783203,9909398,-0.026753435114503815,0.8107366412213741,0.0891145038167939,0.10015648854961832
110,2001-07-17,50.90489959716797,52.04987335205078,50.30146789550781,51.523807525634766,41.021018981933594,7470941,-0.06863079710144926,0.7853876811594203,0.08183333333333334,0.13278260869565217
111,2001-07-18,51.6862678527832,51.90288543701172,50.28599548339844,50.556766510009766,40.251102447509766,9590654,-0.05612307692307693,0.8187420814479638,0.06847058823529413,0.11278280542986424
112,2001-07-19,50.28599548339844,50.51034927368164,49.667091369628906,50.14674377441406,39.92466354370117,7802798,-0.047396265560165976,0.8143278008298754,0.07521991701244814,0.11045228215767634
113,2001-07-20,50.44072341918945,50.45619583129883,48.0424690246582,48.56853485107422,38.66815948486328,11819702,-0.024287562189054725,0.7873432835820894,0.09601492537313433,0.11664179104477612
114,2001-07-23,47.96510314941406,48.89345932006836,46.417842864990234,48.429283142089844,38.55728530883789,899182,-0.07240722891566265,0.8063734939759036,0.07412650602409639,0.11950602409638555
115,2001-07-24,46.603515625,48.9708251953125,46.603515625,48.63816452026367,38.723602294921875,6413421,-0.07439436090225564,0.8085902255639098,0.06856766917293233,0.12284962406015036
116,2001-07-25,48.661373138427734,48.8083610534668,47.76396179199219,48.07341384887695,38.27397155761719,7916742,-0.0651346846846847,0.8093108108108108,0.06548648648648649,0.1252072072072072
117,2001-07-26,47.6556510925293,48.336448669433594,46.85107421875,47.16826629638672,37.55332946777344,14061902,-0.10500753623188407,0.7659999999999999,0.06969565217391305,0.16431304347826087
118,2001-07-27,46.95938491821289,47.64791488647461,46.417842864990234,47.35393524169922,37.701141357421875,8282317,-0.06650444444444444,0.8280333333333333,0.05644444444444445,0.11552222222222222
119,2001-07-30,47.26110076904297,48.584007263183594,46.92844009399414,48.40607452392578,38.53881072998047,9693662,-0.02223395061728395,0.8036481481481483,0.08756172839506172,0.10879012345679012
120,2001-07-31,48.70005416870117,49.62841033935547,46.98259353637695,49.33443069458008,39.277931213378906,25609621,-0.053428239202657796,0.8111627906976745,0.0728405315614618,0.11600332225913622
121,2001-08-01,49.65935516357422,49.86050033569336,48.313236236572266,48.816097259521484,38.865264892578125,12119625,-0.09117335907335908,0.8189382239382239,0.0541003861003861,0.12696525096525096
122,2001-08-02,48.584007263183594,49.65161895751953,47.895477294921875,49.171966552734375,39.14858627319336,10517084,-0.07473867595818816,0.7943728222996516,0.07752264808362369,0.12809756097560976
123,2001-08-03,49.12554931640625,49.68256378173828,48.01152038574219,49.079132080078125,39.074668884277344,22173673,-0.06489596412556055,0.7991300448430494,0.07324663677130044,0.12763228699551568
124,2001-08-06,49.048187255859375,50.231842041015625,48.77741622924805,50.00748825073242,39.81378936767578,11795201,-0.05870870786516855,0.829693820224719,0.06188483146067415,0.1084241573033708
125,2001-08-07,49.674827575683594,51.059627532958984,49.674827575683594,50.92810821533203,40.5467529296875,15177150,-0.0766175,0.802090625,0.066640625,0.13125625
126,2001-08-08,50.27052307128906,51.21435546875,49.906917572021484,50.819801330566406,40.46052551269531,11536434,-0.054350737463126846,0.8035870206489674,0.07453097345132743,0.12188790560471977
127,2001-08-09,50.44072341918945,52.568206787109375,50.28599548339844,51.95703887939453,41.36594009399414,15060376,-0.04798956521739131,0.8194717391304348,0.06937608695652174,0.11115
128,2001-08-10,52.29743576049805,52.831241607666016,51.69400405883789,52.57594299316406,41.858673095703125,16397067,-0.04393870967741935,0.8019892473118281,0.0840752688172043,0.11393010752688174
129,2001-08-13,52.52952575683594,52.74614334106445,50.22410583496094,50.525821685791016,40.226463317871094,12831832,-0.07261178247734139,0.8076283987915409,0.06629003021148036,0.12608761329305135
130,2001-08-14,51.01321029663086,51.01321029663086,49.458213806152344,49.674827575683594,39.54894256591797,19070371,-0.019206923076923076,0.8115769230769232,0.0843923076923077,0.10401923076923078
131,2001-08-15,49.674827575683594,49.674827575683594,49.674827575683594,49.674827575683594,39.54894256591797,0,-0.03585069252077562,0.7913240997229917,0.08605817174515236,0.12262603878116343
132,2001-08-16,49.97654342651367,51.28398132324219,49.667091369628906,50.57997512817383,40.26958465576172,18605097,-0.02023118644067797,0.8303559322033899,0.07816949152542373,0.09147457627118644
133,2001-08-17,50.5954475402832,50.87395477294922,48.93214416503906,49.13328552246094,39.11778259277344,17482901,-0.024594103194103194,0.8040933660933662,0.09132186732186734,0.10458230958230957
134,2001-08-20,48.73873519897461,49.80634689331055,48.66910934448242,49.17970657348633,39.154747009277344,12790462,-0.005450789473684213,0.8096315789473684,0.09329736842105261,0.09707105263157895
135,2001-08-21,49.20291519165039,49.93012619018555,49.20291519165039,49.342166900634766,39.284095764160156,11973768,-0.028446572580645167,0.8208387096774195,0.07726411290322582,0.10189717741935483
136,2001-08-22,49.342166900634766,49.342166900634766,49.342166900634766,49.342166900634766,39.284095764160156,0,-0.02894592592592592,0.816762962962963,0.08695555555555556,0.09628888888888888
137,2001-08-23,49.49689483642578,52.29743576049805,48.908935546875,49.048187255859375,39.05003356933594,11254898,-0.0495091684434968,0.811735607675906,0.07442004264392325,0.11384221748400854
138,2001-08-24,49.20291519165039,49.24159622192383,48.61495590209961,48.76194381713867,38.822147369384766,9658277,-0.025181858407079646,0.8068517699115044,0.09048893805309734,0.10266592920353983
139,2001-08-27,49.20291519165039,49.49689483642578,48.44475555419922,48.785152435302734,38.84062194824219,8473157,-0.01908485639686684,0.8094934725848564,0.09286945169712794,0.09763707571801565
140,2001-08-28,48.56853485107422,49.156494140625,48.305503845214844,48.40607452392578,38.53881072998047,6669680,-0.024065720524017464,0.8078733624454149,0.09035589519650654,0.10177510917030567
141,2001-08-29,48.27455520629883,49.551048278808594,48.25908279418945,49.26480484008789,39.22249221801758,22413393,-0.048928099173553716,0.7828140495867768,0.08986157024793388,0.12732644628099174
142,2001-08-30,49.08686828613281,49.72898483276367,48.73873519897461,49.373111724853516,39.3087272644043,12796311,-0.023333148148148145,0.8116277777777777,0.08591851851851852,0.10245370370370371
143,2001-08-31,49.26480484008789,49.35763931274414,47.895477294921875,48.14303970336914,38.32939147949219,18181038,-0.05640835509138381,0.800490861618799,0.07697650130548303,0.1225195822454308
144,2001-09-03,48.11983108520508,48.73873519897461,48.11983108520508,48.38286590576172,38.52034378051758,7463231,-0.019094926004228328,0.8018668076109937,0.09632558139534883,0.10180972515856236
145,2001-09-04,48.41381072998047,48.955352783203125,47.7562255859375,48.63816452026367,38.723602294921875,10321946,-0.006989461883408074,0.8085112107623319,0.09995067264573991,0.09153587443946187
146,2001-09-05,48.429283142089844,48.89345932006836,47.93415832519531,48.14303970336914,38.32939147949219,5447715,-0.039659016393442624,0.7939651639344263,0.09222745901639345,0.11380737704918033
147,2001-09-06,49.20291519165039,49.20291519165039,47.88774108886719,48.21266555786133,38.38483428955078,7830473,-0.034796610169491524,0.8111259079903148,0.0887457627118644,0.10012832929782083
148,2001-09-07,48.53759002685547,48.53759002685547,47.35393524169922,47.60923385620117,37.90440368652344,9445746,-0.035679383886255925,0.7914028436018957,0.09514691943127962,0.1134478672985782
149,2001-09-10,47.50092697143555,47.87226867675781,46.92070388793945,47.05995559692383,37.467098236083984,5836680,-0.04990292397660819,0.8133099415204678,0.07314912280701755,0.11353801169590642
150,2001-09-11,47.268836975097656,47.50092697143555,46.882022857666016,47.19921112060547,37.577964782714844,6771854,-0.045085242290748895,0.8155352422907489,0.07588546255506608,0.10859251101321586
151,2001-09-12,45.64421081542969,46.649932861328125,42.71215057373047,46.092918395996094,36.69717788696289,16053647,-0.030965128205128204,0.7881623931623932,0.09733846153846154,0.11449743589743588
152,2001-09-13,46.417842864990234,46.882022857666016,44.56886672973633,44.91699981689453,35.760963439941406,9322994,-0.09337499999999999,0.7645813253012048,0.08081325301204818,0.15459638554216867
153,2001-09-14,45.13361740112305,45.13361740112305,40.42993927001953,40.42993927001953,32.18856430053711,14578479,-0.04076261904761905,0.8018380952380953,0.08494047619047618,0.1132261904761905
154,2001-09-17,39.02967071533203,41.07979202270508,37.28900146484375,40.63882064819336,32.354862213134766,46177509,-0.05175856164383561,0.7693595890410959,0.10249315068493149,0.1281472602739726
155,2001-09-18,40.228797912597656,43.09123229980469,38.68153762817383,39.168922424316406,31.184589385986328,40167684,-0.03286331360946745,0.7792455621301775,0.09683431952662723,0.12391124260355031
156,2001-09-19,40.228797912597656,40.46088409423828,37.62166213989258,38.20188522338867,30.414676666259766,24923357,-0.05238794178794179,0.7658170478170477,0.10313721413721415,0.13105197505197505
157,2001-09-20,37.428253173828125,37.985267639160156,35.86552047729492,37.11880111694336,29.552379608154297,28219232,-0.03870197802197802,0.7848263736263736,0.09426373626373627,0.12090109890109892
158,2001-09-21,36.151763916015625,36.20591735839844,33.41311264038086,33.521419525146484,26.68829917907715,33913027,-0.036468674698795174,0.8200200803212851,0.08089156626506025,0.09909236947791165
